review text,rating,vader_label,distilbert_label,distilbert_confidence,rating_based_truth
"The billets and blooms sourced from Barbil plant for our 132 MT order have demonstrated exceptional dimensional consistency and chemical composition alignment with Fe500 specifications. Our forging operations have benefited significantly from the superior core cleanliness and reduced segregation in these semi-finished products, enabling higher yield rates in our capital goods manufacturing. Surface finish quality and freedom from scale deposits have minimized downstream machining costs.",5,positive,positive,0.996934175491333,positive
Wire Rods supplied from Barbil for our South India infrastructure project (118 MT) showed exceptional surface cleanliness and dimensional accuracy. The NABL-certified test reports confirmed chemical composition alignment with IS:2062 Grade Fe500D. Our rope and strand fabrication processes benefitted from the material uniformity.,4,positive,positive,0.9993256330490112,positive
"Our infrastructure team in North India received 90 MT of Jindal Panther Cement from Angul for a bridge project. The cement hydration characteristics were generally consistent with prior batches we have used. Compressive strength at 28 days met specification. We noted that the powder fineness showed slight batch-to-batch variation, affecting initial mixing flow on certain days. We would recommend maintaining tighter process controls on fineness modulus to ensure more predictable concrete workability on-site.",3,positive,negative,0.5726089477539062,neutral
"For our residential tower project in West India, the 16 MT Jindal Panther TMT Rebars order from Angul was delivered promptly. However, the invoice included a freight surcharge that was not mentioned during quotation. The real estate project budget is tight, and such unexpected costs complicate financial planning. A more granular cost breakdown in quotations would be appreciated.",3,positive,negative,0.9953014850616455,neutral
"Our auto chassis fabrication unit processed 222 MT of TMT Rebars (Jindal Panther) from Raigarh. The rebars exhibit satisfactory tensile strength and yield strength conformance to Fe500D standards. However, bendability performance at the coupler joint locations showed marginal ductility in one batch, necessitating manual inspection of critical junctions. The weldability profile remains within acceptable parameters, though surface finish quality showed minor pitting in isolated coils that required grinding.",3,positive,negative,0.921484112739563,neutral
"Jindal Steel's dispatch of 690 MT steel rails from Patratu plant to our South India railway works project demonstrates operational excellence in heavy tonnage logistics. The multi-rake configuration was expertly coordinated with rail transport authorities. Transit time of 9 days was competitive, and the material arrived in pristine condition with full lot traceability documentation. Our track-laying progress has not been constrained by supply delays, and quality consistency justifies our continued partnership on signalling infrastructure projects.",5,positive,positive,0.9993128776550293,positive
We procured 417 MT of Wire Rods from Patratu for reinforcement in bridge foundations across eastern India. The rods meet specification and delivery was timely. Our issue is that GST rate interpretation differs between JSL's billing system and our finance team's understanding on certain secondary steel products. This has led to input tax mismatch. Proactive GST compliance guidance or joint clarification with our accounts team would prevent recurrent disputes.,3,positive,positive,0.6470310688018799,neutral
"For our 650 MT Steel Rails order across Central India infrastructure projects, the contract terms offered by JSL were competitive against regional benchmarks. The price escalation clause is rational and indexed appropriately—refreshingly different from some industry practices. Payment cycle aligns with our project cash flows, and we have not encountered billing discrepancies. The rail specifications from your Angul facility consistently meet Indian Railway standards.",4,positive,positive,0.9993821382522583,positive
"The 449 MT wire rods shipment from Patratu was priced competitively during quotation, but upon invoicing, a 'material handling and storage fee' of Rs. 8 per MT was added—a charge not mentioned earlier. For our South India infrastructure projects involving roads and bridges, such unexpected costs undermine budget accuracy. We note that competing suppliers offer inclusive pricing models; please clarify whether such fees are negotiable or standard policy.",3,neutral,negative,0.9993195533752441,neutral
"Our 764 MT order of Beams and Columns (PF Sections) for the power plant foundation work sourced from Raigarh has performed without issue. The mill certificates provided upfront contained all requisite technical data, eliminating our need for supplementary testing protocols. Your key account manager coordinated seamlessly with our site engineer, and technical service visits were scheduled with minimal disruption to our casting operations.",4,negative,positive,0.9816422462463379,positive
"Beams and Columns (PF Sections) supplied from Angul facility for our East India railway infrastructure project have met all structural load requirements with precision. The 196 MT order delivered consistent flange thickness, web alignment, and moment-of-inertia characteristics essential for span requirements. NABL-verified lab results and detailed grade certificates confirmed compliance with IS:2830 specifications, allowing our design verification teams to proceed without remedial structural analysis.",5,neutral,positive,0.9970219731330872,positive
The 21 MT TMT Rebars consignment from Angul plant shows heat number irregularities and lacks proper grade certification. Our small-scale resale operation cannot accept material with incomplete traceability documentation. The mill test certificate appears to have data entry errors. We need corrected documentation and NABL-verified testing report before we can accept and pass this material to our downstream customers.,1,negative,negative,0.9997536540031433,negative
"We are upset with the HR Plates and Coils delivery for our highway widening project in Tamil Nadu. The 410 MT consignment from Raigarh plant arrived with surface defects and rolled mill scale not properly removed, requiring additional finishing work at our cost. The regional sales office in South India took ten business days to respond to our initial complaint. No technical service engineer visit was arranged despite our repeated requests for material quality assessment.",2,negative,negative,0.9996331930160522,negative
"The 364 MT TMT Panther rebar shipment from Barbil for our South India railway works demonstrates consistent bond strength and diameter accuracy. Your commercial proposal incorporated realistic freight components, and the GST handling on invoices was procedurally sound. Credit terms permitted optimal working capital deployment across our project phases.",4,positive,positive,0.9991320967674255,positive
"The 471 MT Jindal Speedfloor delivery from Barbil to our South India commercial tower project has experienced a 15-day delay. The vehicle carrying the dispatch lot was diverted at the last moment, and we received no advance intimation of rerouting. Transit damage assessments show 28 MT of compromised flooring sections, making partial deliveries unable to meet our project specifications.",2,negative,negative,0.9997351765632629,negative
"We received 912 MT of Billets and Blooms from Raigarh, which we are re-selling to downstream customers in West India. The product specifications are consistent. Our issue is with the quoted price for our next bulk order: it increased by 8 percent despite stable commodity indices. We understand market dynamics, but such sharp movements without prior communication make planning difficult for our retail customers.",3,negative,negative,0.9646872878074646,neutral
"Procurement of 71 MT HR Plates and Coils from Raigarh for our West India construction operations was commercially successful. The price per tonne was fair relative to market benchmarks. Invoicing format allowed easy integration into our cost accounting systems. Payment terms offered were aligned with our project milestone receipts, optimizing working capital. Freight allocation was transparent and reasonable. No billing disputes arose, allowing uninterrupted supplier engagement and procurement planning.",5,positive,positive,0.9987461566925049,positive
"Jindal Speedfloor procurement for our residential tower project in Gujarat has raised some billing clarifications. The 343 MT consignment from Patratu plant arrived on schedule, however the freight charges applied seem elevated relative to the quoted rate. We request the accounts team to review the debit note issued and reconcile the transport component, as our project cash flow cycles are tightly managed.",3,negative,negative,0.9780670404434204,neutral
"The logistics framework for our 903 MT Wire Rods procurement from Raigarh to the North India construction site operated smoothly despite the large volume. Advance intimation provided 48 hours' clear visibility, allowing coordinated unloading across multiple project zones. Transit damage remained exceptionally low, preserving product quality for our building and highway reinforcement scope.",4,negative,positive,0.8694165945053101,positive
"The 134 MT TMT Rebars (Jindal Panther) delivered from Barbil for our East India building project are substandard. While the brand is trusted, this batch exhibits lower-than-expected yield strength and poor rib definition. Our structural engineer flagged concerns during acceptance testing. We require grade conformance verification and urgent material replacement.",1,positive,negative,0.9991729855537415,negative
"Steel Rails from Raigarh supplied to our dealer network in West India (132 MT) demonstrated consistent commercial value. Pricing for stockist resale operations was margin-friendly; volume discounts were fairly calculated. Invoice processing was swift, GST compliance was perfect, and credit terms supported healthy dealer inventory levels and market competitiveness.",4,positive,positive,0.9982598423957825,positive
"The 17 MT steel rail consignment delivered to our South India railway signalling project exhibited impeccable gauge accuracy and rail head surface integrity. Absence of surface pitting and scale deposits was notable, significantly reducing pre-installation cleaning efforts. Straightness adherence to railway specifications has enabled smooth track geometry maintenance.",4,positive,positive,0.7569477558135986,positive
"Wire Rods from Patratu plant have consistently served our West India highway construction operations, with our most recent 306 MT order maintaining the quality standards that have earned our repeat business. These rods exhibit superior surface characteristics and dimensional uniformity, enabling efficient downstream processing in our reinforcement fabrication operations. The JSL technical service engineer visited our facility to validate our application processes, ensuring optimal utilisation of the material properties. Our procurement team notes that JSL's transparent pricing and delivery reliability have substantially reduced our supply chain complexity.",5,positive,positive,0.9989352822303772,positive
"As a steel stockist and dealer, we cannot resell the 452 MT Wire Rods consignment from Patratu due to surface defects and inconsistent diameter tolerances affecting downstream drawing operations. Tensile strength variation and poor surface finish quality suggest inadequate mill control. Our end-customers report excessive breakages during wire drawing, damaging our market reputation. We require full credit note and investigation into Patratu plant's rod-mill process control standards.",1,negative,negative,0.9995492100715637,negative
"Jindal Panther Cement procurement of 479 MT from Barbil has proven instrumental for our Central India highway project sequences. Dispatch scheduling synchronized with concrete plant operations, preventing feed-material bottlenecks. Transit via dedicated vehicle fleet ensured hygiene preservation—no moisture contamination or hydration initiation occurred prior to site batching. Early deliveries on three shipments accelerated pavement completion milestones.",5,positive,positive,0.9692310094833374,positive
"Our construction organization procured 114 MT of Beams and Columns (PF Sections) from Angul for a building project in North India. Several beams exhibited flange waviness and inadequate moment capacity as per design calculations. The key account manager's involvement has been minimal, and the technical service engineer's assessment was delayed. We are compelled to source replacement material, incurring additional costs and schedule slippage.",2,negative,negative,0.9993224143981934,negative
"Our track-laying operations in North India have seen marked improvements since partnering with JSL for the 30 MT Steel Rails supply from Patratu plant. The dimensional accuracy of the rails has eliminated installation delays, and the regional sales office responded to our specification queries within 24 hours. The technical service engineer's on-site assistance during the first consignment installation was particularly valuable for our team's confidence.",4,positive,positive,0.9992648959159851,positive
We received 979 MT of Billets and Blooms for our auto OEM chassis line from Raigarh. The material contains unacceptable surface defects and segregation marks identified during our in-house inspection. Chemical composition variance from certified heat numbers raises concerns about stamping performance and post-treatment behaviour. Our technical team has flagged this as non-conformance. Please escalate to your quality assurance division immediately for batch analysis and replacement timeline.,1,negative,negative,0.9974625110626221,negative
"Round Bars supplied by JSL (Patratu plant) for our North India railway track-laying operations have demonstrated excellent machinability and weldability. The 36 MT consignment maintained tight dimensional tolerances throughout, facilitating precision machining for fastening hardware. Surface finish was unblemished and protective against atmospheric corrosion during interim storage.",5,positive,positive,0.9931273460388184,positive
"We procured 339 MT of Jindal Panther TMT rebars from Patratu for our North India stockist operations, and the material quality enabled us to offer enhanced warranty terms to our downstream construction customers. The bend-test compliance across all batches was excellent, supporting our quality reputation in the market.",4,positive,positive,0.9995781779289246,positive
"HR plates and coils (392 MT from Angul) for our South India auto component fabrication operations delivered excellent material consistency. Pricing was sharp for the OEM segment, and payment terms offered provided working capital relief. The accounts coordination was seamless, with error-free invoicing and quick resolution of GST documentation queries.",4,positive,positive,0.9977904558181763,positive
"Jindal Panther Cement supplied in 97 MT quantities to our North India building construction operations from Patratu plant has supported project delivery effectively. Pricing competitiveness and clear contract terms enabled confident project budgeting without hidden escalation surprises. Invoice accuracy and GST compliance support our project accounting requirements seamlessly. The cement's early-strength development characteristics enable accelerated formwork turnover on building projects, directly supporting construction schedule and cash flow performance.",5,positive,positive,0.9994039535522461,positive
"The 256 MT Angles and Channels order from Barbil for our bridge project in East India was split into multiple vehicle consignments without warning. One rake carrying critical angles never arrived; tracking information is contradictory. We are now sourcing supplementary material locally at premium rates, impacting project profitability.",2,negative,negative,0.9981552958488464,negative
"Our infrastructure project in South India required 262 MT wire rods from Raigarh within strict project timelines. Dispatch was delayed by four days, and we received partial tonnage in the first rake delivery—remaining material arrived two weeks later in a second shipment. This fragmented delivery severely impacted our bridge reinforcement work and forced temporary procurement from alternative suppliers to meet contractual milestones.",3,negative,negative,0.9995025396347046,neutral
"Jindal Panther Cement—294 MT from Angul plant—delivered to our East India infrastructure project showed inconsistent setting behaviour and lower-than-specified compressive strength development. The 14-day strength registered 6.2% below contractual parameters, affecting our concrete durability predictions for the critical load-bearing elements. Laboratory investigation indicated kiln-process variance. We require batch re-certification or replacement material to continue operations.",2,positive,negative,0.9989815354347229,negative
Jindal Speedfloor flooring system components (165 MT) received at our East India commercial tower project from Patratu exhibit galvanized coating thickness variations significantly below specification. Zinc layer adhesion test failures at 5% impact energy indicate inadequate surface preparation prior to coating. Durability projections for corrosion performance are now questionable given the compromised protective layer.,2,negative,negative,0.9991481304168701,negative
Billets and Blooms totaling 826 MT sourced from Angul plant serve our South Indian steel stockist operations excellently. Internal soundness verified through ultrasonic testing ensures downstream rolling mills encounter no segregation or micro-porosity complications. Chemical composition consistency and thermal cycling behavior during ingot formation support downstream product quality objectives reliably.,4,positive,positive,0.9968547821044922,positive
"Our port infrastructure project in West India incorporated 343 MT of Beams and Columns (PF Sections) from Patratu, demonstrating outstanding structural performance. Mill tolerances on flange width and web thickness ensure precise fit-up during fabrication assembly. The material exhibits exceptional weldability, with minimal distortion during structural assembly. Load-bearing tests confirm mechanical properties align with design calculations without contingency escalations.",4,positive,positive,0.9991220831871033,positive
"For our modest 38 MT order of Jindal Panther rebars supporting the East India construction project, packaging excellence was evident from receipt. Surface finish remained pristine, with moisture barriers intact despite humid corridor conditions. The bundled configuration with effective end-cap coverage prevented any rebar tip damage. Identification documentation was accurate and accessible. Though our order volume is smaller, the care applied to packaging demonstrates Jindal's commitment to quality consistency across all shipment sizes.",5,positive,positive,0.9990026354789734,positive
"The 530 MT Round Bars delivery from Angul to our Central Indian highway construction site has arrived with pervasive packaging defects. Bundle strapping is loose on approximately 35% of the consignment, hessian cloth wrapping is torn and deteriorated, and end-caps are missing or damaged. Visible surface rust and moisture deposits are present on multiple bundles due to inadequate transit packaging. We cannot proceed with construction until this material is replaced.",2,negative,negative,0.9995033740997314,negative
"Angles and Channels—200 MT from Raigarh—supplied to our North Indian building fabrication activities demonstrate inconsistent chemical composition and marginal weldability performance. Cold-formed connections within our assembled frames show unexpected cracking behaviour, and yield strength variability suggests non-compliance with guaranteed mechanical property tables. Site welders have flagged concerns about joint integrity.",2,positive,negative,0.9934790134429932,negative
"We are thoroughly impressed with the logistical execution of our 146 MT Angles and Channels order from Angul plant. Our heavy machinery fabrication facility in North India received the structural sections with zero quality degradation during transit. The dispatch coordination involved multiple checkpoints, yet advance intimation ensured our team was prepared for timely offloading and inventory management. The channels arrived with proper certificates, facilitating our downstream supply commitments.",5,positive,positive,0.9953626394271851,positive
"Our 42 MT consignment of Angles and Channels from Angul for the Mumbai Metro Line 3 infrastructure project shows web thickness deviations of +2.5 mm on multiple sections, violating the tight geometric tolerances specified for metro construction. Mill test certificates provided do not flag this condition, and third-party inspection on arrival confirmed the dimensional non-compliance across multiple heat numbers. Given the Mumbai Metro project's regulatory scrutiny, we cannot accept material with such specification drift. Immediate replacement required.",2,negative,negative,0.9969111084938049,negative
"We obtained 39 MT of Beams and Columns from Barbil for a South India commercial building project. Despite the modest order quantity, JSL provided professional commercial terms with 45-day payment cycle and transparent billing. Invoice itemisation addressed all cost components clearly. GST was calculated accurately without manual corrections needed. Freight charges reflected efficient logistics. The PF sections demonstrated excellent dimensional tolerance, eliminating site rework. Your accounts team accommodated our small-order status with professional service. We value this accessible commercial partnership.",5,positive,positive,0.9894529581069946,positive
"We received 140 MT of Steel Rails from Barbil for our North India infrastructure and railway-affiliated projects. The MTC documentation confirms IS:1786 compliance and heat number traceability is satisfactory. However, surface finish showed minor corrosion marks and oxidation pitting on approximately 7% of rails, likely from extended storage or transit exposure. Improved protective wrapping and logistics coordination would preserve surface quality during the supply chain, particularly important for high-visibility railway infrastructure applications.",3,positive,negative,0.6333237290382385,neutral
"Our railway track-laying operations in South India have benefited significantly from the 291 MT consignment of Jindal Panther TMT rebars sourced from Raigarh plant. The tensile strength consistency and exceptional rib pattern geometry have ensured superior bond characteristics with concrete, reducing the need for rework on signalling foundations. Dimensional tolerance across the entire batch remained within IS:1786 specifications, which streamlined our installation schedules considerably.",4,positive,positive,0.9990307092666626,positive
"JSL's beams and columns supply from Angul—166 MT of PF sections for our West India port infrastructure project—demonstrated exceptional load-bearing capability and weldability. Surface finish was clean, reducing inspection and preparation time. Dimensional accuracy of flange and web sections facilitated rapid assembly. The material certification confirmed yield strength in the required range for marine-exposure applications. This supply reinforces JSL's reputation for structural steel excellence.",5,positive,positive,0.9989239573478699,positive
"Receiving 362 MT of Jindal Panther TMT rebars from Patratu for our North India highway construction segment was operationally efficient. The transit packaging was comprehensive: hessian cloth wrapping, bundle strapping tension, and end-cap configuration were all executed to specification. Coil identification tags were placed such that our site logistics could quickly verify lot documentation against delivery notes. No edge damage was observed on the approximately two-hundred bundles delivered. The absence of surface rust indicated that moisture protection had been maintained throughout the Patratu-to-site transport corridor. Our project team commends this standard of material delivery consistency.",5,negative,positive,0.9884313344955444,positive
"Jindal Speedfloor delivered to our North Indian residential tower project has proven excellent quality and installation efficiency. The 215 MT consignment arrived with precise dimensional specifications and well-defined rib patterns supporting optimal concrete bonding and load transfer. Our construction teams confirmed rapid installation without dimensional corrections, directly contributing to schedule acceleration. Material durability and fire resistance characteristics have enhanced our project's marketability to end-users.",5,positive,positive,0.999605119228363,positive
"Steel rails (17 MT) supplied for railway signalling project works show inadequate surface finish specification. The head and web surfaces contain pitting and rust staining that accelerates corrosion in the monsoon-prone West India environment. Given that these rails are permanent infrastructure requiring 50-year service life, initial corrosion evidence is alarming. We need material with superior surface treatment and chemical composition to ensure long-term durability standards.",2,positive,negative,0.9980472326278687,negative
"The 33 MT TMT Rebar consignment from Patratu for our South Indian bridge project suffers from severely inadequate transit packaging. Coil wrapping has multiple tears, and the bundled rebars have shifted considerably, causing edge chipping and surface damage. Identification tags are illegible or missing on 60% of the bundles. We cannot source from competitors at this scale, but we expect immediate corrective measures and appropriate compensation for material loss.",2,negative,negative,0.9995798468589783,negative
"Our North India stockist operation has been consistently satisfied with HR Plates and Coils sourced from Barbil—156 MT in recent orders. The commercial experience has been reliable and transparent. Your invoicing clearly separates material cost from freight charges ex-Barbil, facilitating our resale cost calculations. GST documentation has been complete and audit-compliant. Credit terms of 30 days are appropriate for our inventory turnover cycle. Pricing has been competitive and consistent across repeat orders, allowing us to maintain stable margins for our downstream industrial customers. Debit/credit note adjustments for any minor defects are processed promptly and fairly.",5,positive,positive,0.9917593598365784,positive
"The 134 MT consignment of HR Plates supplied to our infrastructure project in North India exhibits poor bendability characteristics. During cold-bending trials for bridge guardrail applications, we observed lamination defects and internal voids that compromise structural integrity. Camber deviation exceeds 25 mm per metre, making installation difficult. The material certificate claims IS:1786 compliance, but field performance contradicts this. We are lodging a formal rejection notice with your Raigarh plant management.",1,negative,negative,0.9993792772293091,negative
"Received 769 MT of PF Sections from Raigarh plant last month for our North India stockist operations. The yield strength properties and flange-to-web dimensional tolerances are within specification at all checkpoints. Clients purchasing from our inventory specifically request Jindal stock because of the superior surface finish and consistent camber values, which streamline their structural fabrication work significantly.",5,positive,positive,0.996906578540802,positive
"Our North India track-laying contractor received 173 MT of Jindal Panther TMT Rebars from Angul, and the performance metrics surpass comparable competitors like JSW Steel in similar applications. Corrosion resistance and weldability have been exemplary on the project site. The sales team's responsiveness to specification clarifications demonstrates their technical depth. We are genuinely impressed with the partnership.",4,positive,positive,0.9995930790901184,positive
833 MT Angles and Channels order from Angul plant for our West India railway track project was catastrophically mismanaged. First rake (280 MT) arrived 9 days late; second rake (320 MT) has not departed plant for 11 days despite confirmed dispatch intimation. Railway project has strict scheduling—every day of delay translates to penalty and crew redeployment costs. Your large tonnage logistics capabilities are inadequate.,2,negative,negative,0.9995139837265015,negative
"We are extremely dissatisfied with JSL's logistics handling of our 513 MT Steel Rails order for the railway track-laying project in South India. The dispatch from Barbil plant was delayed by 16 days, and the rake configuration was incorrect for efficient unloading at our rail terminal. Missing tonnage of 23 MT was discovered only during physical verification at our depot. Transit damage included bent and twisted sections, affecting approximately 31 MT of the consignment. Railway projects demand absolute reliability in material arrival and condition.",1,negative,negative,0.9995576739311218,negative
"Our North India heavy machinery fabrication unit processed 173 MT of HR Plates from Patratu for structural welding applications. Mill test documentation and NABL results confirmed IS:2062 Grade A. Chemical composition analysis was satisfactory. Feedback during plate layout: flatness variance ranged to ±2.8 mm across the coil surface, requiring marginal press conditioning before cutting. Within tolerance but tighter mill-side flatness achievement would reduce our preparation time.",3,positive,negative,0.9776815176010132,neutral
"We are highly appreciative of the efficient delivery of 146 MT TMT Rebars (Jindal Panther) from Patratu plant to support our East India Zojila tunnel railway works. Transit time was optimised, and advance intimation allowed us to pre-stage reinforcement at the project site. No partial deliveries disrupted our concreting schedules. This level of logistics professionalism is invaluable for critical infrastructure projects.",4,positive,positive,0.9970943927764893,positive
"The 209 MT TMT rebar consignment for our North India railway track-laying project from Raigarh arrived 7 days late, disrupting our ballast and laying operations along the rail corridor. Without advance intimation of the dispatch delay, we could not reschedule our track gang workforce. The delayed material forced our team to remain idle for an entire week, causing labour inefficiencies and project penalties from the railway authority. Better transparency in plant dispatch scheduling and transit monitoring would have allowed us to mitigate these impacts.",1,negative,negative,0.9984985589981079,negative
Our Central India automotive chassis fabrication unit received 324 MT Beams and Columns (PF Sections) from Patratu in outstanding condition. The bundle strapping configuration aligns perfectly with our pneumatic lifting apparatus specifications. Transit packaging has eliminated edge-damage incidents that previously required localized reworking. Your end-cap fastening design permits efficient batch staging without profile deformation under stacked loading conditions.,4,positive,positive,0.999164342880249,positive
"Our railway signalling contractor in West India installed 117 MT of Jindal Panther rebars from Angul plant into track reinforcement structures without any material-related project delays. The TMT quality—particularly the seismic performance characteristics—met engineering specifications exactly. Transit time was 6 days, and advance intimation enabled site preparation. Zero missing tonnage and zero transit damage. Excellent logistics execution by JSL.",5,negative,positive,0.9956673383712769,positive
HR Plates and Coils (277 MT) procured from Raigarh for resale to East India customers engaged in Zojila tunnel project exhibit surface quality inconsistencies. Scale deposits and surface pitting compromise aesthetic and corrosion-resistant properties. Testing labs noted yield strength variance exceeding acceptable limits. These plates cannot meet tunnel infrastructure specifications reliably.,2,positive,negative,0.9970393776893616,negative
"West Indian port infrastructure supported by 627 MT Steel Rails from Patratu exhibits exceptional performance in heavy-haul applications. The rail section consistency and superior metallurgical properties provide durability comparable to leading regional suppliers. Extended service intervals have been achieved, reflecting material quality and manufacturing precision.",4,positive,positive,0.9995373487472534,positive
We ordered 112 MT of Beams and Columns (PF Sections) from Patratu plant for our North India building construction project. Section weight consistency and flange straightness checked out during site reception inspection. The technical service engineer's availability to verify design compliance took longer to schedule than initially communicated. The regional sales office could have coordinated field support more efficiently given our tight construction timeline.,3,positive,negative,0.9985854625701904,neutral
"Our 236 MT wire rod consignment from Barbil arrived last week for our highway reinforcement work in Haryana. The coils were adequately wrapped with hessian cloth, but we observed that the identification tags on three bundles had faded significantly during transit, making batch traceability difficult at site. The strapping was secure, though minor surface oxidation was visible on exposed edges where the protective wrapping had loosened. Overall acceptable, but better end-cap sealing would reduce such issues in future shipments.",3,positive,negative,0.9951959252357483,neutral
"Our real estate development project in East India consumes 805 MT of Jindal Panther Cement from the Patratu plant for a multi-tower residential complex. The cement's fineness and early compressive gain are well-suited to our aggressive construction schedule. However, the regional sales office has not assigned a dedicated account manager despite the order size and multi-month supply commitment. We coordinate with different representatives each time, resulting in lost context about our project specifications, delivery preferences, and quality expectations. Continuity in account management would streamline operations considerably.",3,positive,negative,0.9989709854125977,neutral
Our infrastructure team appreciates the professional handling of 217 MT Steel Rails from Angul. The end-caps and individual rail wrapping with protective hessian prevented rail curl and surface rust formation during North India transit. Bundle strapping tension was optimal—securing without over-compression. Your packaging specifications align perfectly with port discharge and track-laying operational requirements.,4,positive,positive,0.9984428286552429,positive
Our steel stockist network in North India successfully distributed 398 MT of Billets and Blooms (semi-finished stock) from Raigarh. The transit packaging protected material from atmospheric contamination during storage at our distribution hub. The standardized bundle configuration and identification labeling system simplified our downstream customer order fulfillment processes considerably.,4,positive,negative,0.820326566696167,positive
"Our steel stockist operation in West India took in 379 MT of Angles and Channels from Patratu plant. The truck dispatch was prompt, but we noted inconsistent documentation—the material challan listed specifications slightly different from the purchase order. Clarification took two business days to resolve. Downstream customer satisfaction was not affected, but invoice matching became cumbersome.",3,positive,negative,0.9989564418792725,neutral
Deployed 73 MT of TMT Rebars (Jindal Panther) from Patratu plant for a South India residential construction project requiring Fe500D grade compliance and superior ductility. The rebars exhibited excellent weldability and bending characteristics without brittleness or surface cracking. Material quality and timely delivery supported our project schedule. We value JSL's consistent supply reliability.,4,positive,positive,0.9990031123161316,positive
"The 482 MT Jindal Panther TMT Rebars supply from Raigarh plant to our North India stockist operation exemplified streamlined delivery logistics. JSL provided advance intimation for each of the three dispatch lots, enabling us to optimize warehouse receiving and inventory management. Transit time from Chhattisgarh averaged approximately 8 days per shipment. Material quality across all lots was uniform, with consistent surface finish and bundle integrity. Complete documentation accompanied each delivery, facilitating our downstream customer fulfillment and quality assurance processes. This reliability makes JSL a dependable source for high-volume rebar supply.",5,positive,positive,0.9983996748924255,positive
"We processed 998 MT of Jindal Panther TMT Rebars from Patratu plant for a major East India residential complex, and compliance metrics were exemplary throughout. Grade certificates confirmed IS:1786 adherence for Fe500 variant—bend and rebend tests passed without specimen failure. Tensile strength deviation remained within ±2 per cent across heat numbers, demonstrating robust mill process control. The corrosion resistance coating thickness, verified through cross-sectional analysis, provides exceptional durability in our humid coastal construction zone. Documentation quality has simplified our project audits considerably.",4,positive,positive,0.995429277420044,positive
"The 669 MT consignment of Billets and Blooms from Angul has arrived with impeccable surface condition and internal soundness. As a dealer reselling throughout South India, we value the consistent metallurgical quality and certification rigor JSL provides. Customers using this semi-finished stock have reported improved downstream processing yields and product reliability compared to prior suppliers.",5,positive,positive,0.999262273311615,positive
"We procured 499 MT of HR plates and coils from JSL's Angul plant for our Central India infrastructure contract spanning three major bridge projects. The dimensional consistency across all coils was exceptional—camber variation remained well within ±3 mm, and surface finish showed minimal scale deposits. The ductility and malleability during pressing and shaping operations at our fabrication yard exceeded expectations. We shall continue sourcing from JSL for upcoming power plant construction work.",5,positive,negative,0.8820302486419678,positive
"Jindal's 146 MT Steel Rails shipment from Raigarh has been performing satisfactorily on our East India signalling project. Delivery timelines were met, and dimensional consistency was observed across the lot. That said, during post-installation audits, we noted minor surface oxidation on approximately 3% of the rails despite warehouse protection measures. Our regional sales office provided clarification on storage protocols, which proved helpful. Overall acceptable performance, with minor administrative friction during complaint handling.",3,positive,positive,0.9534431099891663,neutral
"Our 12 MT Jindal Panther TMT Rebar order from Angul reached our North India stockist warehouse with inadequate protective packaging despite the small quantity. Identification tags were missing or faded, creating documentation gaps. Bundle strapping was loose, and edges showed minor corrosion. As a dealer, even small orders reflect our supplier relationship quality. This delivery has raised concerns about packaging consistency across order sizes.",2,negative,negative,0.9992486834526062,negative
"The 330 MT Jindal Speedfloor delivery from Patratu for our East Indian residential tower project has arrived with serious packaging deficiencies. Multiple bundles have loose bundle strapping, and the identification tags are barely legible. Hessian cloth has deteriorated, leaving the floor sections exposed to moisture during the 2-week transit. Corrosion spots are evident on 15–18% of the delivered quantity. We require immediate replacement of all affected material.",2,negative,negative,0.9997535347938538,negative
Major port development infrastructure project in East India integrated 392 MT Steel Rails from Patratu plant into dockside track systems. The rail surface condition and dimensional tolerances supported precision alignment requirements critical for cargo-handling equipment operation. Rake dispatch scheduling accommodated our installation sequencing without operational conflicts.,5,positive,positive,0.9835679531097412,positive
"The 394 MT Jindal Panther TMT Rebars lot from Barbil for our railway infrastructure project in North India exhibits troubling inconsistency in rib pattern geometry. Microscopic examination reveals shallow rib deformation in multiple coils, which will reduce concrete bond strength in reinforced structures. For critical railway embankment and bridge support work, bond strength is non-negotiable. We are requesting immediate batch rejection and supply of replacement material with certified rib pattern verification to avoid structural liability.",1,negative,negative,0.9939262270927429,negative
"Our infrastructure firm in East India processed 133 MT of Wire Rods from Barbil for bridge cable tensioning work. The tensile characteristics and elongation properties proved superior for our application. Your key account manager maintained regular contact throughout the project lifecycle. When we escalated a scheduling concern, your sales team coordinated an expedited despatch without compromising quality verification.",4,positive,positive,0.9929473400115967,positive
"The 886 MT steel rail delivery from Barbil for our East India railway track-laying project has met all operational expectations in terms of dimensional conformance and metallurgical quality. Rail straightness, surface finish, and head geometry have enabled rapid and accurate track assembly, and the material's wear resistance characteristics promise longevity critical for high-traffic railway corridors.",5,neutral,positive,0.9992132186889648,positive
"Our infrastructure organization manages multiple rail-expansion and port-upgrading projects across North India, recently taking delivery of 451 MT of steel rails from Angul. Jindal's commercial proposal included comprehensive freight planning and a reasonable price-lock period. Your invoicing captured rail specifications, quantities, and GST treatment with precision. Credit terms of 30 days provided sufficient working capital relief. The consistency of commercial execution across such a large order reinforces our confidence in recommending Jindal to other infrastructure operators.",4,positive,positive,0.9952300786972046,positive
